34.25,7.4,20.5,2.29,21.5,0.5
30.0,3.67,18.67,4.11,12.0,6.04
41.25,3.27,14.5,3.5,12.25,5.93
28.75,11.28,16.0,2.74,19.25,1.79
27.0,1.87,15.33,0.47,20.33,0.94
32.25,5.76,14.75,3.9,17.75,2.38
38.25,4.44,11.0,6.04,17.0,4.53
34.25,1.79,19.25,3.27,17.75,5.8
40.67,3.68,13.67,2.87,15.0,2.24
34.0,5.89,15.0,3.54,17.67,4.19
27.5,1.66,21.5,2.29,15.25,5.54
28.0,6.16,16.0,0.82,16.0,1.22
38.5,4.92,19.0,2.12,17.25,2.49
30.0,4.42,20.67,2.36,16.75,1.79
36.75,8.04,14.5,3.57,18.75,4.44
35.0,6.38,14.0,1.63,13.75,1.3
24.25,6.61,15.0,9.0,12.0,2.16
31.0,4.74,16.33,1.25,16.0,2.16
39.0,4.24,13.0,4.0,10.75,1.3
34.0,2.83,14.67,1.25,15.5,2.5
34.0,5.1,16.75,3.11,16.67,0.47
40.75,4.76,18.67,1.7,16.25,4.44
29.25,1.48,16.25,6.26,19.5,2.96
33.33,4.03,17.0,2.0,12.0,6.82
38.25,5.36,15.0,2.55,15.25,3.49
31.0,3.74,17.5,5.02,17.67,8.96
35.25,3.9,16.0,2.55,12.0,5.2
34.0,11.58,12.0,5.66,19.67,1.7
24.75,2.49,16.75,2.95,14.33,2.87
31.25,4.76,14.75,2.17,15.5,4.09
41.0,3.74,15.67,2.49,10.25,1.79
32.75,2.17,15.25,2.68,12.5,6.02
32.25,5.36,15.5,2.29,14.33,5.91
30.75,4.44,15.0,2.45,11.67,6.34
26.75,2.49,12.0,2.83,19.0,1.22
25.25,10.06,13.25,2.17,9.0,3.74
38.67,2.05,9.25,6.14,10.33,3.68
33.0,5.1,11.5,6.42,11.75,2.68
33.75,3.9,16.0,3.24,14.5,3.91
33.5,5.5,13.0,4.24,17.5,2.5
