32.25,3.9,24.0,0.0,24.0,5.79
33.33,4.71,24.0,0.0,7.25,7.95
38.75,1.79,20.25,4.92,21.25,2.05
38.75,2.77,19.0,2.55,18.5,2.18
38.5,4.15,22.75,1.09,24.25,1.79
42.75,1.48,15.67,2.05,21.5,2.29
36.0,2.12,25.75,2.77,20.0,5.24
32.0,1.22,24.5,1.5,12.25,3.11
30.0,4.74,17.75,2.17,21.5,2.18
36.75,2.49,20.75,0.43,15.75,4.97
37.67,2.36,21.33,2.05,22.25,1.79
43.5,1.5,17.33,0.94,14.33,2.62
40.67,1.25,15.0,1.73,19.67,1.25
33.75,1.3,26.75,1.64,18.25,4.21
32.0,1.22,20.75,5.07,13.75,2.77
29.33,8.18,19.67,2.49,21.75,1.48
34.0,4.06,19.75,1.48,16.75,4.49
40.33,2.05,16.67,2.62,22.25,1.3
42.0,0.0,15.0,4.24,19.25,3.03
35.75,2.17,24.5,4.15,21.75,1.92
31.5,2.6,26.75,2.17,16.5,2.06
34.25,5.89,19.25,2.86,22.0,4.95
31.5,4.5,18.75,2.28,19.25,4.6
35.25,2.86,17.25,3.27,18.25,3.7
43.25,1.79,13.25,3.03,14.0,1.22
