36.5,5.5,12.0,6.04,19.75,2.59
39.25,1.09,12.5,2.29,21.0,1.41
44.0,1.0,17.0,1.22,17.67,4.03
36.0,0.0,18.25,1.79,19.67,1.25
35.25,1.3,19.25,5.07,16.5,6.69
34.25,1.3,19.75,1.79,16.0,4.18
33.75,1.3,16.75,2.05,22.5,1.12
31.75,4.49,21.0,1.87,22.25,2.28
38.33,1.7,16.67,1.25,22.0,1.58
40.25,2.05,13.0,1.58,20.25,0.83
43.25,2.49,12.75,2.49,19.0,1.87
36.75,1.3,17.5,5.77,17.75,6.8
33.75,1.3,19.5,2.69,21.33,0.47
35.25,2.49,17.75,2.17,20.75,2.38
34.0,5.66,22.0,0.82,21.75,3.77
37.5,2.6,18.0,3.08,22.75,2.49
40.25,1.3,15.75,2.95,22.25,1.09
42.5,2.29,18.33,2.49,17.0,6.16
37.0,1.73,15.0,4.95,14.5,3.5
35.25,1.3,20.25,2.59,15.25,6.26
31.75,7.36,16.67,3.86,21.0,2.94
39.25,2.05,17.75,5.17,22.75,1.3
38.0,0.82,15.75,4.26,20.33,1.25
43.67,1.25,16.33,2.36,21.5,2.29
40.75,1.79,16.25,2.86,14.75,2.77
34.67,1.25,17.67,5.44,13.33,4.71
34.25,1.3,19.0,1.41,15.67,8.26
35.25,2.49,15.0,3.67,20.5,2.29
35.0,4.85,19.0,3.94,20.5,3.57
38.0,2.16,15.33,4.5,21.0,2.0
41.8,2.14,12.8,5.46,19.33,2.21
37.5,4.5,19.0,1.41,19.5,2.18
34.5,1.5,20.75,1.48,16.5,3.77
35.25,1.3,17.0,2.16,22.75,1.09
32.75,4.92,17.75,4.02,22.25,1.79
39.5,1.5,19.25,1.3,20.5,1.5
40.0,1.22,10.33,4.19,17.67,0.47
43.25,2.49,15.67,2.05,19.67,1.25
36.75,1.3,17.5,2.6,17.0,5.15
34.5,1.5,16.5,4.5,13.75,7.46
35.5,4.72,19.75,2.38,17.0,2.12
35.25,5.54,19.0,4.53,19.75,2.49
39.0,2.45,16.0,1.22,24.0,0.0
42.67,0.94,14.0,7.45,24.0,1.41
39.67,2.62,24.0,0.0,21.25,4.32
32.25,3.9,24.0,0.0,24.0,5.79
33.33,4.71,24.0,0.0,7.25,7.95
38.75,1.79,20.25,4.92,21.25,2.05
38.75,2.77,19.0,2.55,18.5,2.18
38.5,4.15,22.75,1.09,24.25,1.79
42.75,1.48,15.67,2.05,21.5,2.29
36.0,2.12,25.75,2.77,20.0,5.24
32.0,1.22,24.5,1.5,12.25,3.11
30.0,4.74,17.75,2.17,21.5,2.18
36.75,2.49,20.75,0.43,15.75,4.97
37.67,2.36,21.33,2.05,22.25,1.79
43.5,1.5,17.33,0.94,14.33,2.62
40.67,1.25,15.0,1.73,19.67,1.25
33.75,1.3,26.75,1.64,18.25,4.21
32.0,1.22,20.75,5.07,13.75,2.77
29.33,8.18,19.67,2.49,21.75,1.48
34.0,4.06,19.75,1.48,16.75,4.49
40.33,2.05,16.67,2.62,22.25,1.3
42.0,0.0,15.0,4.24,19.25,3.03
35.75,2.17,24.5,4.15,21.75,1.92
31.5,2.6,26.75,2.17,16.5,2.06
34.25,5.89,19.25,2.86,22.0,4.95
31.5,4.5,18.75,2.28,19.25,4.6
35.25,2.86,17.25,3.27,18.25,3.7
43.25,1.79,13.25,3.03,14.0,1.22
37.5,2.6,17.75,6.5,16.5,2.6
31.25,4.44,22.5,0.5,16.75,2.77
33.25,4.92,19.75,4.09,17.75,2.17
31.67,5.79,20.5,2.29,14.33,3.86
36.25,4.76,18.25,4.02,18.25,4.76
24.25,5.36,22.75,0.83,20.5,2.18
41.25,3.11,16.75,3.27,17.75,2.86
41.25,3.27,12.33,4.78,19.67,2.05
35.0,2.83,18.5,6.5,24.67,3.4
29.5,6.54,23.0,1.41,20.75,2.68
