40.25,2.49,12.75,4.32,23.25,1.3
37.5,3.35,17.25,2.28,21.25,3.9
34.25,2.77,18.33,0.47,13.33,6.55
40.5,3.2,13.0,1.73,20.25,0.83
31.25,8.47,17.75,2.17,18.25,1.79
35.75,3.7,18.75,1.3,14.33,4.03
43.5,4.97,15.0,5.66,9.33,3.68
37.5,1.12,15.67,1.7,16.0,1.22
41.25,1.3,12.25,3.27,15.0,3.67
37.25,12.36,14.75,2.49,15.0,5.61
27.0,3.56,14.5,1.66,16.0,5.66
36.0,4.74,12.0,1.87,20.25,1.09
41.5,5.55,11.0,1.22,15.25,5.45
32.0,4.06,16.5,4.97,18.0,3.67
41.75,2.17,19.0,2.74,13.75,4.02
36.0,4.24,14.67,2.05,18.25,2.17
32.67,5.31,11.25,4.66,14.25,2.59
35.75,7.33,17.0,1.58,13.0,5.1
40.5,4.39,16.75,3.11,12.33,2.49
38.5,2.87,13.75,3.03,15.0,2.24
44.0,2.45,12.75,1.3,17.75,2.17
28.0,9.92,13.75,2.05,16.25,0.83
34.0,4.69,15.0,3.08,15.75,2.28
42.5,4.03,21.33,0.94,18.0,0.0
37.5,2.6,13.25,3.63,20.0,2.12
40.75,2.77,17.0,0.71,14.25,4.92
38.75,8.01,16.67,3.4,15.25,2.17
28.5,4.5,11.0,6.16,15.67,2.62
34.75,4.21,8.67,4.03,13.33,1.25
38.75,3.63,15.33,3.3,17.25,1.3
37.33,1.25,13.0,4.85,15.0,2.16
41.5,0.87,9.0,4.12,17.0,1.73
39.67,8.99,9.0,0.0,16.0,5.15
31.67,1.25,15.33,4.03,19.25,2.77
29.0,4.06,13.5,5.32,14.75,4.55
38.25,2.49,15.0,5.1,14.0,1.73
36.75,1.3,10.5,4.97,14.5,2.29
37.0,4.06,20.0,1.41,13.0,1.22
35.25,5.54,16.0,2.74,17.0,2.35
33.5,2.6,18.25,4.21,14.75,3.83
