46.75,0.43,16.75,0.43,15.75,0.83
47.0,0.0,17.0,0.0,15.0,0.0
47.67,0.47,16.25,0.43,15.0,0.0
47.0,0.71,16.0,0.71,14.5,1.12
46.75,0.43,15.25,0.43,14.0,1.0
46.5,0.5,15.0,0.0,14.0,1.0
46.5,0.5,16.0,0.71,14.75,0.83
46.5,0.5,16.0,0.71,15.5,1.12
45.67,0.47,15.0,0.0,13.0,0.71
46.0,1.0,15.0,0.0,12.5,0.87
46.0,0.71,15.0,0.0,12.0,0.71
45.5,0.5,15.25,0.43,13.75,1.3
45.75,0.43,16.75,0.83,14.0,0.71
45.5,0.5,16.0,0.71,13.25,0.83
45.5,0.5,15.5,0.5,12.25,0.43
45.5,0.5,15.33,0.47,12.0,0.0
45.5,0.5,17.0,0.0,12.0,0.82
46.0,0.0,18.0,0.0,9.67,0.47
45.33,0.47,17.33,0.94,10.0,4.06
46.0,0.89,18.0,0.0,12.25,0.43
45.33,0.47,17.33,0.47,12.25,0.43
45.5,0.5,17.0,1.0,13.75,1.3
45.5,0.5,15.0,0.0,13.5,0.87
45.5,0.5,17.25,0.43,12.5,0.5
45.5,0.5,17.0,0.82,13.0,1.41
45.5,0.5,16.5,0.5,13.5,0.5
45.5,0.5,16.75,0.43,14.0,1.0
45.5,0.5,17.25,0.83,14.0,1.0
45.5,0.5,16.25,1.09,13.5,1.12
45.75,0.43,17.75,0.43,11.25,0.43
45.75,0.43,17.25,0.83,13.25,1.09
46.0,0.71,18.0,0.0,12.0,0.71
45.5,0.5,18.0,0.0,10.25,1.48
45.25,0.43,18.25,0.43,11.0,1.58
45.67,0.47,17.0,1.0,13.33,0.94
45.5,0.5,15.75,0.83,14.0,1.0
45.33,0.47,15.33,0.47,14.25,0.83
45.5,0.5,15.0,0.0,13.5,1.12
45.25,0.43,15.25,0.43,14.0,1.0
45.5,0.5,15.5,0.5,15.25,0.83
45.5,0.5,16.25,0.43,15.75,0.83
45.5,0.5,15.75,0.43,16.0,0.71
45.75,0.43,16.67,0.47,13.0,0.82
45.75,0.83,16.33,1.25,11.33,0.47
46.33,0.47,16.75,1.3,11.33,0.47
45.75,0.83,16.5,0.5,12.0,0.0
46.0,0.82,16.33,0.47,11.5,0.5
46.33,0.47,17.33,0.47,9.75,0.83
46.5,0.5,18.0,0.0,10.0,1.22
46.5,0.5,17.75,0.43,10.25,0.43
46.5,0.5,18.0,0.0,9.5,0.87
46.25,0.83,18.0,0.0,10.25,0.43
45.5,0.5,16.0,0.71,9.0,0.71
45.5,0.5,15.33,0.47,8.67,0.94
46.0,0.0,15.0,0.0,8.33,0.47
46.5,0.5,17.25,0.83,8.0,2.12
46.67,0.47,17.5,0.5,6.67,1.25
46.6,0.49,18.0,0.0,8.5,2.06
46.5,0.5,18.0,0.0,11.5,1.12
47.0,0.82,18.0,0.0,12.67,0.47
47.0,0.82,18.33,0.47,12.0,0.0
47.0,0.0,18.0,0.0,12.67,0.47
46.5,0.5,17.75,0.43,12.5,0.5
46.0,1.0,18.0,0.0,13.0,0.71
45.5,0.5,18.0,0.0,12.5,0.5
45.25,0.43,18.0,0.0,12.75,0.83
45.75,0.43,17.25,0.43,12.25,0.43
46.5,0.5,17.0,0.0,12.0,0.82
