33.0,2.94,17.33,3.3,14.25,2.49
33.75,5.67,12.75,3.96,16.25,4.32
39.75,2.59,14.0,2.74,15.5,4.15
40.75,3.19,14.25,5.36,15.5,3.57
32.75,2.17,19.25,2.49,21.75,1.3
32.25,3.9,15.5,6.73,15.0,1.87
34.5,5.41,11.25,2.86,17.0,2.55
37.0,1.22,11.5,2.5,16.75,2.86
42.75,1.92,16.5,2.69,15.25,2.68
34.75,4.92,12.5,0.5,19.33,3.09
30.75,1.3,20.0,1.22,20.0,1.22
36.25,5.76,17.0,3.32,12.0,1.87
34.25,3.49,12.67,0.94,14.5,3.35
37.25,2.68,9.5,1.8,14.25,3.11
41.25,1.48,15.0,0.0,16.5,3.84
33.67,5.91,12.0,2.92,14.33,5.56
28.25,0.43,17.0,2.55,20.5,1.8
36.0,6.48,10.0,1.41,17.5,1.66
38.0,1.41,9.25,3.11,16.25,1.3
41.33,0.94,17.33,1.7,18.0,2.24
38.75,5.67,13.5,3.35,19.5,2.6
33.5,1.5,19.25,2.68,19.5,3.35
35.0,3.46,17.75,3.63,11.25,5.93
32.5,7.7,13.75,2.49,21.25,1.79
39.25,1.79,12.75,2.77,18.25,2.17
42.25,0.43,17.0,0.82,15.67,4.71
36.25,2.59,11.5,3.91,16.25,0.83
31.75,0.83,20.25,0.83,18.5,3.04
32.5,7.23,15.25,3.03,17.33,3.3
37.67,1.7,14.5,2.18,20.0,3.74
39.0,0.82,13.67,3.09,15.75,5.67
42.0,0.0,15.25,3.27,17.25,2.68
36.0,3.67,13.33,2.62,17.25,2.49
29.0,5.2,16.5,5.59,15.75,5.67
34.5,4.03,12.0,4.18,16.5,2.06
36.75,2.49,15.0,2.74,18.25,1.79
41.75,0.83,17.0,4.18,18.0,4.06
35.25,4.15,15.25,2.17,19.5,1.5
32.0,5.24,21.0,0.82,18.33,1.25
36.0,3.08,11.2,3.25,17.8,4.66
39.0,1.41,12.0,0.0,17.0,6.38
42.0,0.0,18.0,0.82,13.33,4.19
33.25,5.36,10.25,1.79,17.75,2.28
32.5,0.87,20.75,0.43,21.25,1.48
35.0,2.83,15.5,3.04,16.33,3.09
32.0,1.41,12.0,1.63,12.0,6.96
38.25,2.49,16.0,2.83,20.25,1.3
42.75,0.83,19.0,2.45,12.25,4.87
35.0,3.81,13.33,3.4,21.67,0.94
29.25,1.48,16.5,1.5,19.67,1.25
34.0,2.74,11.25,1.3,11.25,1.92
38.0,1.41,13.0,1.63,14.0,5.0
42.75,0.83,17.75,1.09,15.75,4.6
39.25,5.36,10.5,6.42,14.0,2.12
32.25,2.59,17.67,4.03,21.33,1.7
32.5,4.82,20.67,2.05,16.0,2.16
33.25,7.26,9.25,3.63,19.0,1.22
38.67,0.47,10.0,1.41,13.0,2.16
43.0,0.82,16.75,0.83,16.33,1.25
35.75,5.8,11.33,2.36,17.75,2.77
32.0,1.41,19.33,4.11,20.5,0.87
34.5,3.35,16.25,6.06,14.0,3.67
36.25,1.92,13.33,2.05,18.5,1.5
40.25,2.05,15.0,2.35,20.25,1.92
41.5,1.5,13.75,3.03,15.5,4.5
36.67,0.94,16.5,1.5,22.5,1.5
32.6,2.06,18.2,3.31,16.17,4.74
35.75,3.27,11.0,4.85,11.67,2.87
38.0,1.41,15.0,2.45,11.75,2.17
39.5,1.5,15.0,0.0,16.67,3.09
39.75,2.49,16.5,0.5,19.67,2.36
32.25,4.44,17.5,2.96,21.75,0.83
35.0,6.6,14.6,4.08,16.25,7.12
36.25,2.68,15.5,2.5,16.5,1.5
38.0,1.22,13.5,2.69,18.0,0.0
42.0,1.22,17.75,1.09,15.25,7.4
37.0,4.55,13.75,1.64,19.67,3.68
28.25,1.79,16.25,2.77,22.75,1.09
38.0,2.83,14.67,0.47,17.5,2.29
34.75,3.49,13.0,3.54,17.75,1.79
43.0,0.82,13.67,2.62,19.25,1.79
40.0,5.87,9.75,6.18,20.5,3.04
30.0,1.22,11.25,3.11,16.5,6.58
29.75,5.36,14.25,2.49,14.67,6.34
35.25,5.36,14.0,1.41,20.33,2.62
36.75,1.3,9.75,4.15,12.25,1.92
42.33,1.7,18.75,1.3,15.33,1.7
38.0,2.12,16.0,1.58,16.0,2.45
31.5,1.5,11.0,3.54,17.75,4.09
34.25,5.89,10.5,5.02,16.0,5.89
33.33,2.87,14.0,3.56,16.75,9.18
39.25,2.17,12.33,4.5,11.0,2.94
43.0,1.58,15.5,2.69,17.25,2.86
36.25,3.9,11.5,6.02,16.0,7.31
32.0,2.45,20.75,0.43,20.0,2.83
35.0,5.2,15.25,3.49,11.75,2.49
