46.75,0.43,15.25,0.43,14.0,1.0
46.5,0.5,15.0,0.0,14.0,1.0
46.5,0.5,16.0,0.71,14.75,0.83
46.5,0.5,16.0,0.71,15.5,1.12
45.67,0.47,15.0,0.0,13.0,0.71
46.0,1.0,15.0,0.0,12.5,0.87
46.0,0.71,15.0,0.0,12.0,0.71
45.5,0.5,15.25,0.43,13.75,1.3
45.75,0.43,16.75,0.83,14.0,0.71
45.5,0.5,16.0,0.71,13.25,0.83
45.5,0.5,15.5,0.5,12.25,0.43
45.5,0.5,15.33,0.47,12.0,0.0
45.5,0.5,17.0,0.0,12.0,0.82
46.0,0.0,18.0,0.0,9.67,0.47
45.33,0.47,17.33,0.94,10.0,4.06
46.0,0.89,18.0,0.0,12.25,0.43
45.33,0.47,17.33,0.47,12.25,0.43
45.5,0.5,17.0,1.0,13.75,1.3
45.5,0.5,15.0,0.0,13.5,0.87
45.5,0.5,17.25,0.43,12.5,0.5
45.5,0.5,17.0,0.82,13.0,1.41
45.5,0.5,16.5,0.5,13.5,0.5
45.5,0.5,16.75,0.43,14.0,1.0
45.5,0.5,17.25,0.83,14.0,1.0
45.5,0.5,16.25,1.09,13.5,1.12
45.75,0.43,17.75,0.43,11.25,0.43
45.75,0.43,17.25,0.83,13.25,1.09
46.0,0.71,18.0,0.0,12.0,0.71
