38.0,5.66,18.0,0.0,15.5,4.5
32.25,2.49,22.5,2.6,18.25,4.26
29.75,6.34,22.5,1.66,18.0,2.94
36.0,3.08,17.0,2.0,14.33,4.78
40.25,1.3,15.0,5.39,16.25,6.61
41.0,1.73,16.5,3.2,14.5,5.02
35.5,1.5,21.0,4.24,21.67,2.62
33.0,2.45,21.0,1.41,21.75,0.83
34.25,7.85,15.0,2.12,14.0,2.12
39.0,1.41,13.75,3.03,15.75,1.3
41.5,0.5,9.5,3.91,11.33,7.41
36.25,2.17,18.5,5.36,22.0,2.45
32.67,0.47,24.0,0.71,17.0,2.16
32.5,7.09,16.75,5.93,18.25,1.79
37.75,1.09,16.5,4.72,16.5,1.12
40.75,1.09,15.25,4.92,15.75,2.28
43.67,1.25,17.33,4.5,9.5,4.97
34.5,4.5,16.5,5.72,18.5,2.87
33.5,2.5,21.25,4.76,16.75,1.64
34.75,5.58,18.33,2.49,17.0,2.83
39.75,1.92,17.6,4.22,16.4,2.73
42.75,0.83,17.25,1.3,14.0,2.74
35.25,4.44,15.33,3.77,20.33,3.3
31.75,1.3,24.25,0.43,19.0,2.74
34.33,5.25,21.25,2.05,17.67,1.25
