47.5,0.5,17.2,0.4,13.2,1.17
47.5,0.5,17.0,0.0,14.5,0.87
47.75,0.43,16.75,0.43,13.75,0.83
47.5,0.5,16.0,0.71,13.0,1.22
47.5,0.5,15.75,0.83,12.75,0.83
47.5,0.5,15.5,0.5,11.5,0.5
47.5,0.5,16.33,0.47,12.67,0.47
47.67,0.47,15.5,0.5,16.33,1.25
47.5,0.5,15.25,0.43,16.5,1.12
47.5,0.5,19.25,1.3,14.0,0.82
47.5,0.5,17.0,2.74,13.25,1.3
47.33,0.47,19.0,0.82,13.25,1.3
47.5,0.5,21.0,0.0,12.5,1.12
47.5,0.5,21.0,0.0,9.75,1.3
47.5,0.5,20.75,0.43,7.5,2.06
47.5,0.5,20.25,0.43,8.0,0.82
47.5,0.5,21.0,0.0,7.0,1.41
47.5,0.5,21.0,0.0,10.0,1.0
47.5,0.5,20.0,0.71,9.75,0.43
47.5,0.5,19.5,0.5,10.75,0.43
47.5,0.5,19.0,0.71,11.5,0.5
47.5,0.5,19.0,0.71,12.0,0.0
47.67,0.47,18.75,0.43,12.5,0.5
47.75,0.43,18.75,0.43,12.25,0.43
47.5,0.5,18.25,0.43,12.75,0.83
47.5,0.5,18.25,0.43,14.0,1.0
47.5,0.5,18.25,0.43,13.75,0.83
47.5,0.5,19.0,0.0,12.33,0.47
47.6,0.49,19.4,0.49,10.75,1.3
47.33,0.47,20.33,0.47,5.75,2.49
47.5,0.5,20.5,0.5,2.67,1.7
47.33,0.47,20.33,0.47,6.0,1.22
47.5,0.5,20.5,0.5,5.33,0.94
47.75,0.43,20.0,0.0,7.75,0.83
47.5,0.5,19.5,0.5,8.5,0.5
47.5,0.5,18.5,0.5,9.33,0.47
47.75,0.43,18.33,0.47,9.33,0.47
47.5,0.5,18.25,0.43,11.25,0.43
47.75,0.43,18.75,0.43,12.0,0.0
47.5,0.5,18.25,0.43,12.75,0.83
48.0,0.0,18.25,0.43,12.67,0.47
48.0,0.0,18.0,0.0,12.5,0.5
47.75,0.43,18.0,0.0,12.25,0.43
48.0,0.0,18.25,0.43,12.0,0.0
47.5,0.5,18.25,0.43,11.75,0.43
47.5,0.5,19.0,0.0,12.0,0.82
48.0,0.0,18.25,0.43,11.75,0.83
47.75,0.43,18.0,0.0,13.0,0.71
48.0,0.0,17.75,0.43,12.5,0.87
48.0,0.0,16.0,0.82,8.33,1.7
48.0,0.0,16.75,1.09,12.0,2.45
48.0,0.0,18.5,0.5,13.5,1.5
48.0,0.0,17.5,0.5,16.75,1.09
48.0,0.0,18.25,0.43,17.67,0.47
48.0,0.0,19.0,1.22,15.5,2.6
47.67,0.47,18.0,0.0,11.75,1.09
47.6,0.49,18.4,0.49,13.25,1.64
47.33,0.47,20.0,0.0,11.75,0.43
47.5,0.5,19.25,0.43,11.33,0.47
47.5,0.5,18.25,0.43,11.5,0.5
47.5,0.5,18.25,0.43,10.33,0.94
47.5,0.5,18.0,0.0,9.67,0.47
47.5,0.5,18.0,0.0,8.5,0.87
47.5,0.5,18.0,0.0,7.5,1.12
47.25,0.43,18.0,0.0,9.25,0.83
47.25,0.43,18.0,0.0,10.33,1.25
47.5,0.5,18.0,0.0,12.0,0.0
47.5,0.5,18.0,0.0,12.0,0.0
47.5,0.5,18.0,0.0,12.0,0.0
47.5,0.5,18.0,0.0,9.67,1.25
47.5,0.5,18.0,0.0,10.25,0.43
47.5,0.5,17.25,0.83,10.5,0.5
47.5,0.5,17.0,0.71,13.25,1.09
47.5,0.5,18.0,0.0,11.25,1.48
47.67,0.47,17.0,0.71,13.33,1.25
47.5,0.5,18.5,0.87,13.0,1.22
47.33,0.47,17.33,0.47,15.25,2.49
47.5,0.5,17.5,1.5,14.5,2.29
47.5,0.5,18.75,0.83,13.75,2.28
47.5,0.5,19.0,1.58,15.75,1.3
47.75,0.43,18.25,0.43,15.0,1.87
47.5,0.5,15.5,2.29,16.0,1.0
47.5,0.5,15.0,2.12,12.5,2.5
47.5,0.5,17.75,1.09,12.75,1.79
47.5,0.5,14.67,1.25,14.67,1.25
47.5,0.5,17.75,1.64,15.25,1.3
47.67,0.47,18.0,0.71,12.0,0.0
47.5,0.5,18.25,0.43,10.5,1.5
47.5,0.5,16.0,1.0,11.0,1.41
47.25,0.43,16.25,0.83,8.67,4.03
47.5,0.5,16.5,1.5,11.0,0.0
47.5,0.5,17.25,1.3,8.67,1.25
47.5,0.5,16.5,1.12,7.5,2.06
47.25,0.43,17.75,0.43,8.0,1.87
47.33,0.47,17.0,0.82,5.25,2.38
47.5,0.5,17.0,1.22,3.5,2.6
47.25,0.43,15.75,0.83,7.0,3.46
47.5,0.5,16.25,0.83,10.25,2.28
47.5,0.5,18.0,0.0,9.75,1.92
47.5,0.5,18.0,0.0,10.0,0.82
47.67,0.47,18.25,0.43,9.0,0.0
47.5,0.5,18.0,0.0,12.75,0.83
47.33,0.47,18.0,0.0,12.67,0.94
47.5,0.5,18.0,0.0,11.75,0.43
47.5,0.5,17.75,0.43,12.0,0.0
47.5,0.5,18.0,0.0,13.25,1.3
47.5,0.5,18.25,0.43,13.5,1.12
47.5,0.5,18.0,0.0,15.0,0.0
47.5,0.5,18.0,0.0,15.25,0.83
47.5,0.5,18.0,0.0,15.0,0.0
47.5,0.5,18.0,0.0,13.75,0.83
47.5,0.5,17.0,0.82,12.0,0.0
47.5,0.5,17.0,0.0,11.75,0.43
47.5,0.5,17.25,0.83,10.33,0.94
47.67,0.47,18.0,0.0,10.33,1.25
47.5,0.5,18.0,0.0,12.0,0.71
47.33,0.47,18.0,0.0,13.5,1.12
47.5,0.5,18.0,0.0,15.25,0.43
47.5,0.5,18.0,0.0,14.75,0.83
47.5,0.5,18.0,0.0,14.0,1.0
47.75,0.43,19.0,0.71,13.25,0.83
47.5,0.5,20.0,0.0,14.0,1.0
47.5,0.5,19.33,0.47,14.33,0.47
47.5,0.5,19.0,0.0,15.0,0.71
47.67,0.47,18.75,0.43,14.67,0.47
47.75,0.43,18.5,0.5,14.0,0.82
47.33,0.47,18.33,0.47,15.25,1.09
47.5,0.5,18.5,0.5,14.5,0.5
47.5,0.5,18.25,0.43,14.75,0.43
47.5,0.5,18.0,0.0,14.0,1.22
47.5,0.5,18.0,0.0,13.67,0.94
47.5,0.5,18.0,0.0,12.75,0.83
47.67,0.47,18.0,0.0,12.67,0.94
47.5,0.5,17.5,0.5,11.75,0.43
47.25,0.43,18.0,0.0,11.5,0.5
47.25,0.43,17.5,0.5,11.5,1.12
47.0,0.82,16.67,0.47,9.75,0.83
47.5,0.5,16.25,1.09,9.0,0.71
47.5,0.5,17.0,0.71,10.33,1.7
47.5,0.5,17.75,0.43,11.5,0.5
47.5,0.5,18.0,0.0,11.67,0.47
47.5,0.5,18.0,0.0,12.5,0.5
47.67,0.47,18.0,0.0,12.33,0.47
47.5,0.5,18.25,0.43,12.5,0.5
47.33,0.47,18.33,0.47,13.25,1.3
47.75,0.43,18.5,0.87,12.33,0.47
47.75,0.43,18.25,0.43,10.25,1.09
47.5,0.5,18.0,0.0,9.25,0.83
47.25,0.83,18.0,0.0,9.25,0.43
46.5,0.5,18.0,0.0,9.25,1.09
46.5,0.5,18.0,0.0,10.75,0.83
46.75,0.43,18.0,0.0,12.0,0.0
47.25,0.43,18.0,0.0,10.75,1.3
47.5,0.5,18.0,0.0,9.0,0.0
47.5,0.5,18.0,0.0,11.0,0.71
47.5,0.5,18.5,0.5,12.0,0.0
47.67,0.47,18.75,0.43,12.33,0.47
47.5,0.5,19.0,0.0,11.75,0.43
47.5,0.5,18.33,0.47,12.0,0.0
47.6,0.49,18.0,0.0,12.25,0.43
47.5,0.5,18.0,0.0,13.0,1.22
47.5,0.5,18.0,0.0,15.25,1.48
47.33,0.47,18.33,0.47,16.75,0.83
48.0,0.0,18.5,0.5,17.0,0.71
48.0,0.0,18.0,0.0,15.75,0.83
48.0,0.0,18.0,0.0,16.5,0.5
48.0,0.0,18.0,0.0,16.75,0.83
47.75,0.43,18.0,0.0,15.75,1.3
48.0,0.0,18.25,0.43,11.25,0.83
47.75,0.43,18.0,0.0,9.0,0.0
47.5,0.5,18.6,0.49,12.5,0.87
47.75,0.43,18.0,0.0,13.67,1.25
48.0,0.0,18.0,0.0,14.5,0.5
48.0,0.0,18.0,0.0,14.75,0.43
47.75,0.43,18.0,0.0,14.5,0.87
48.0,0.0,18.0,0.0,14.0,1.0
48.0,0.0,18.0,0.0,15.5,0.5
48.0,0.0,18.0,0.0,15.0,0.0
47.75,0.43,18.0,0.0,14.5,0.5
47.75,0.43,18.0,0.0,15.5,0.5
48.0,0.0,18.0,0.0,14.67,0.47
47.75,0.43,18.0,0.0,15.0,0.0
48.0,0.0,18.0,0.0,15.5,0.5
48.0,0.0,18.0,0.0,16.33,0.94
48.0,0.0,18.0,0.0,16.0,1.0
48.0,0.0,18.0,0.0,16.25,0.83
48.0,0.0,18.0,0.0,16.25,0.43
48.0,0.0,18.0,0.0,16.25,0.83
48.0,0.0,18.0,0.0,16.25,0.83
48.0,0.0,18.0,0.0,16.5,0.5
48.0,0.0,18.0,0.0,16.0,1.0
48.0,0.0,18.0,0.0,15.5,0.5
48.0,0.0,18.5,0.5,16.25,0.83
48.0,0.0,18.0,0.0,16.33,0.47
48.0,0.0,18.25,0.43,16.75,0.83
48.0,0.0,18.25,0.43,16.75,0.83
48.0,0.0,18.25,0.43,16.25,0.83
48.0,0.0,18.0,0.0,15.67,0.47
48.0,0.0,18.0,0.0,15.75,0.83
48.0,0.0,18.67,0.47,15.75,0.83
47.75,0.43,18.0,0.0,15.25,0.43
47.5,0.5,18.0,0.0,14.25,0.83
47.5,0.5,18.0,0.0,13.25,1.3
47.5,0.5,17.0,0.0,13.25,1.3
47.5,0.5,17.25,0.43,13.75,1.3
47.5,0.5,17.5,0.5,15.0,0.71
47.5,0.5,16.67,0.94,15.67,0.94
47.5,0.5,17.25,0.43,17.0,0.71
47.75,0.43,17.25,0.43,17.25,0.83
48.0,0.0,18.0,0.0,16.67,0.47
47.5,0.5,17.25,0.43,15.75,0.43
47.75,0.43,18.0,0.0,15.5,0.5
47.6,0.49,18.0,0.0,15.6,0.8
48.0,0.0,17.25,0.43,17.0,1.41
47.33,0.47,17.5,0.5,16.33,0.47
47.8,0.4,17.8,0.4,17.0,1.0
47.67,0.47,18.0,0.0,16.75,0.83
48.0,0.0,17.75,0.43,17.0,0.71
48.0,0.0,18.0,0.0,16.75,0.83
48.0,0.0,18.0,0.0,16.5,0.5
48.0,0.0,17.5,0.5,16.5,0.5
48.0,0.0,18.0,0.0,16.75,0.83
48.0,0.0,17.25,0.43,16.75,0.83
48.0,0.0,17.75,0.43,17.25,0.83
47.75,0.43,18.0,0.0,17.33,0.47
47.75,0.43,18.0,0.0,17.33,0.47
48.0,0.0,17.75,0.43,17.0,0.82
48.0,0.0,18.0,0.0,17.25,0.83
48.0,0.0,18.0,0.0,16.0,1.0
48.0,0.0,18.0,0.0,15.75,0.83
48.0,0.0,18.0,0.0,15.5,0.5
48.0,0.0,18.0,0.0,16.75,0.83
48.0,0.0,18.0,0.0,17.0,0.71
48.0,0.0,17.67,0.47,16.33,0.47
48.0,0.0,18.0,0.0,16.25,0.83
48.0,0.0,18.0,0.0,17.67,0.47
48.0,0.0,17.25,0.43,17.5,0.5
48.0,0.0,18.0,0.0,17.5,0.5
48.0,0.0,18.0,0.0,17.0,0.0
48.0,0.0,18.0,0.0,17.0,1.0
47.75,0.43,17.5,0.5,17.75,0.43
48.0,0.0,17.5,0.5,17.25,0.43
47.75,0.43,16.75,0.83,17.25,0.83
48.0,0.0,15.5,0.87,15.5,1.12
47.5,0.5,16.5,0.5,12.75,0.83
47.5,0.5,18.0,0.0,12.0,0.0
47.5,0.5,16.75,0.43,8.75,2.17
47.5,0.5,16.0,0.0,4.75,1.79
47.67,0.47,15.75,0.43,8.0,0.0
47.5,0.5,16.25,0.43,10.75,1.09
47.5,0.5,16.25,0.43,12.75,0.83
47.67,0.47,17.0,0.0,12.33,0.47
47.5,0.5,17.75,0.43,11.25,0.83
47.5,0.5,18.0,0.0,10.75,1.79
47.5,0.5,18.0,0.0,12.0,0.0
47.5,0.5,17.5,0.5,12.0,0.0
47.5,0.5,17.75,0.43,12.0,0.0
47.5,0.5,17.5,0.5,12.75,1.3
47.5,0.5,17.0,0.0,13.33,0.47
48.0,0.0,17.25,0.43,14.67,0.47
47.5,0.5,16.75,0.43,15.5,0.5
47.75,0.43,16.25,0.43,16.25,0.83
47.33,0.47,16.0,0.0,15.5,0.5
47.5,0.5,16.0,0.0,15.75,0.83
47.5,0.5,16.5,0.5,15.25,0.43
47.5,0.5,16.75,0.43,15.5,0.5
47.5,0.5,17.25,0.43,15.75,0.83
47.5,0.5,17.0,0.0,16.0,1.22
47.5,0.5,17.0,0.71,16.5,1.12
47.5,0.5,17.75,0.43,15.75,0.43
47.5,0.5,16.75,0.43,15.0,0.0
47.75,0.43,16.5,0.5,14.75,0.43
47.5,0.5,17.0,0.0,13.75,0.83
47.75,0.43,17.0,0.0,12.0,0.0
47.5,0.5,16.75,0.83,13.0,1.0
47.67,0.47,16.5,0.87,13.67,1.25
47.75,0.43,16.25,0.43,15.5,0.5
47.33,0.47,17.33,0.47,15.5,0.5
47.75,0.43,17.0,0.0,15.0,0.0
47.5,0.5,17.25,0.43,14.75,0.43
47.5,0.5,15.75,0.43,14.25,0.83
47.75,0.43,15.25,0.43,16.0,1.0
48.0,0.0,15.0,0.0,17.0,1.0
47.75,0.43,15.25,0.43,17.5,0.5
47.75,0.43,15.25,0.43,17.0,0.71
47.75,0.43,15.75,0.83,16.5,0.5
48.0,0.0,15.75,0.43,15.5,0.5
48.0,0.0,15.75,0.83,14.0,1.22
48.0,0.0,15.5,0.5,13.0,1.22
47.75,0.43,15.33,0.47,14.33,1.7
47.5,0.5,15.0,0.0,15.33,0.47
47.75,0.43,15.0,0.0,16.75,0.83
47.5,0.5,15.5,0.87,17.0,1.22
47.67,0.47,15.75,0.83,14.33,0.47
47.67,0.47,15.0,0.0,10.5,0.5
47.2,0.4,14.25,0.83,10.25,1.09
47.33,0.47,13.5,0.87,12.33,0.47
47.5,0.5,14.25,0.83,14.0,1.22
47.5,0.5,15.0,0.0,15.25,0.43
48.0,0.0,15.5,0.87,15.5,0.5
47.67,0.47,15.33,0.47,15.5,0.5
47.5,0.5,15.0,0.0,15.75,0.83
47.5,0.5,15.5,0.87,15.5,0.5
47.5,0.5,15.5,0.5,15.0,0.0
47.75,0.43,16.75,0.83,15.25,0.43
47.5,0.5,17.5,0.5,14.75,0.43
47.75,0.43,17.75,0.43,15.0,0.0
47.5,0.5,17.5,0.5,15.0,0.0
47.5,0.5,17.25,0.43,15.25,0.43
47.75,0.43,17.0,0.0,15.0,0.0
47.5,0.5,17.75,0.43,13.5,1.12
47.5,0.5,18.0,0.0,11.33,0.47
46.75,0.43,18.0,0.0,4.5,3.2
46.25,0.83,16.67,1.25,8.67,4.71
45.25,0.43,11.0,1.22,19.0,1.0
44.75,0.43,14.5,0.87,19.25,0.43
45.0,0.0,14.0,1.22,19.25,0.83
45.0,0.0,11.25,0.83,18.0,0.0
45.4,0.49,15.25,1.92,12.8,5.46
47.0,0.0,14.75,3.27,13.0,1.22
47.0,0.0,16.5,1.12,12.0,4.55
47.25,0.43,13.0,1.0,19.5,1.12
47.5,0.5,13.25,0.83,20.5,0.5
47.33,0.47,16.0,1.41,19.25,0.83
46.5,0.5,18.0,0.0,14.0,1.63
45.5,0.5,15.0,0.0,15.67,0.94
44.75,0.43,12.5,2.29,13.75,3.03
43.0,1.41,15.25,3.56,16.0,2.0
39.75,0.83,20.33,0.47,5.5,0.5
39.5,0.5,19.25,0.83,4.5,1.5
39.33,0.47,16.25,1.79,7.5,4.5
39.25,0.43,11.75,2.05,12.0,0.0
41.67,0.47,15.67,2.05,9.5,4.03
42.0,0.0,19.25,0.83,17.0,0.82
44.75,0.43,16.5,1.5,12.0,2.12
45.0,0.0,15.5,0.87,8.5,0.87
45.0,0.0,17.5,0.5,12.5,2.5
44.5,0.5,15.0,0.0,17.5,1.5
44.0,0.82,12.2,0.4,19.2,0.75
43.5,0.5,12.25,0.43,18.75,0.43
41.5,3.28,12.0,0.0,18.25,0.43
42.0,0.0,13.75,0.83,17.75,0.43
42.5,0.5,13.0,0.71,12.25,2.59
44.0,0.82,7.5,2.69,15.0,2.16
43.5,1.5,12.0,6.52,17.5,0.5
36.5,0.5,14.5,4.72,17.25,1.48
42.0,0.0,9.0,4.24,17.75,1.48
44.5,0.87,12.75,2.49,21.25,1.79
42.0,2.12,17.25,1.3,20.0,2.55
37.0,1.22,16.75,1.3,11.75,3.49
33.5,1.5,17.25,0.83,12.0,2.45
29.75,4.6,19.75,1.09,17.25,1.3
38.5,2.29,20.25,0.83,17.0,2.55
44.25,0.83,17.0,1.22,18.0,0.71
45.25,0.43,18.0,0.0,11.5,2.29
45.5,0.5,16.33,0.47,11.67,1.25
45.75,0.83,15.25,0.43,11.5,0.5
45.75,0.43,17.0,0.71,9.67,0.94
45.67,0.47,18.0,0.0,9.67,1.25
45.5,0.5,18.0,0.0,12.0,1.41
45.5,0.5,18.0,0.0,13.5,1.12
45.5,0.5,18.75,0.83,15.0,0.71
45.33,0.47,19.33,0.47,16.25,0.43
45.25,0.43,18.5,0.5,16.25,0.43
45.0,0.0,18.0,0.0,16.5,0.5
45.0,0.0,16.75,1.09,17.5,0.5
45.0,0.0,16.67,0.47,17.25,0.83
45.0,0.0,17.0,1.22,16.5,0.5
45.25,0.43,17.75,0.43,15.75,0.43
45.33,0.47,18.25,0.43,15.67,0.47
45.25,0.43,18.0,0.0,15.67,0.47
45.5,0.5,18.0,0.0,15.25,0.43
45.25,0.43,18.0,0.0,14.67,0.47
45.0,0.0,18.25,0.43,15.25,0.43
45.67,0.47,18.5,0.5,15.33,0.47
45.33,0.47,18.0,0.0,14.5,0.5
45.5,0.5,18.0,0.0,15.0,0.71
45.5,0.5,18.0,0.0,15.75,0.83
45.0,0.0,18.0,0.0,16.25,0.43
45.5,0.5,18.0,0.0,14.5,1.12
45.5,0.5,18.0,0.0,14.5,0.5
45.5,0.5,18.25,0.43,14.25,0.83
46.0,0.71,18.75,0.83,15.0,0.71
46.5,0.5,19.75,0.43,14.75,0.43
46.5,0.5,20.25,0.43,15.0,0.0
46.5,0.5,19.75,0.43,14.25,0.83
46.5,0.5,19.33,0.47,13.33,1.25
46.67,0.47,19.0,0.71,13.67,1.25
46.5,0.5,19.25,0.43,13.5,1.12
46.33,0.47,19.33,0.47,14.25,0.83
46.5,0.5,19.75,0.43,15.25,0.43
45.75,0.83,19.25,0.43,14.5,0.5
46.0,0.71,19.0,0.0,14.5,1.12
46.5,0.5,19.25,0.43,15.25,0.43
45.75,0.43,19.75,0.43,14.25,0.83
45.5,0.5,19.25,0.43,15.25,0.83
45.5,0.5,18.5,0.5,16.25,0.83
45.5,0.5,18.75,0.43,16.25,0.43
45.75,0.43,18.0,0.0,15.0,0.71
45.25,0.43,18.5,0.87,14.75,0.83
45.5,0.5,18.33,0.47,14.33,0.47
46.33,0.47,18.25,0.43,15.33,0.47
46.33,0.47,18.75,0.83,13.0,0.82
46.5,0.5,19.25,0.83,13.5,1.12
46.33,0.47,18.67,0.47,14.75,0.43
46.0,1.0,19.25,0.83,12.75,0.43
46.0,0.71,19.0,0.71,13.5,1.12
46.5,0.5,18.75,0.83,14.0,1.0
46.25,0.43,19.0,0.71,14.5,0.87
46.25,0.43,18.5,0.5,14.75,0.43
46.25,0.83,18.33,0.47,13.67,0.94
46.25,0.83,18.25,0.43,14.0,1.0
46.33,0.47,18.5,0.87,14.33,0.94
46.25,0.83,18.0,0.0,13.75,0.83
46.25,0.43,18.0,0.0,13.5,0.5
46.0,0.71,18.5,0.5,13.0,0.71
45.75,0.43,19.25,0.83,13.0,0.71
46.0,0.82,18.0,0.0,13.25,1.09
46.5,0.5,18.5,0.5,14.0,0.71
46.5,0.5,18.75,0.83,14.0,1.0
46.5,0.5,19.0,0.71,14.5,0.5
46.25,0.43,18.5,0.5,15.0,0.71
