39.5,0.5,4.5,1.12,17.75,0.43
39.67,0.47,4.5,1.12,18.33,0.47
39.5,0.5,4.5,2.06,17.5,0.5
39.33,0.47,5.33,0.47,17.0,0.71
39.5,0.5,5.0,2.0,15.0,0.0
39.67,0.47,4.67,2.62,16.67,1.25
39.67,0.47,7.5,1.8,16.67,1.25
39.25,0.43,9.0,0.0,17.0,0.71
39.5,0.5,8.0,0.82,14.75,0.43
39.33,0.47,6.5,3.04,16.33,1.25
39.25,0.43,8.0,0.82,15.33,0.47
39.67,0.47,6.5,1.12,17.0,1.41
39.5,0.5,3.5,0.5,16.0,1.0
39.5,0.5,4.5,2.5,14.33,0.94
39.25,0.43,4.33,1.25,16.25,1.64
39.0,0.0,2.0,0.0,18.25,1.09
39.5,0.5,4.5,1.5,16.5,0.87
39.25,0.43,4.75,1.79,17.0,1.22
39.67,0.47,1.67,0.94,15.67,1.25
39.5,0.5,3.0,0.0,15.5,2.29
39.5,0.5,8.75,0.83,12.5,1.12
39.5,0.5,4.67,3.3,13.75,1.09
39.25,0.43,6.0,3.27,11.25,0.43
39.25,0.43,13.67,1.25,8.33,0.94
39.5,0.5,13.67,0.94,9.5,0.5
39.33,0.47,14.75,0.43,5.0,1.0
40.67,1.25,13.33,1.25,5.67,1.7
41.75,0.43,12.0,0.0,7.25,0.43
47.5,4.33,12.75,1.3,9.75,1.48
56.25,0.83,18.25,0.83,13.5,1.5
51.75,2.17,15.67,3.3,12.33,1.89
52.25,1.92,16.75,2.28,13.0,3.32
53.75,0.43,16.0,0.71,11.0,2.74
53.0,0.71,13.25,1.09,12.75,0.83
54.0,0.0,17.75,0.43,10.25,2.05
53.33,0.47,14.0,2.74,6.67,2.49
50.67,0.47,11.33,0.94,6.75,4.02
49.75,1.09,11.5,2.69,5.5,0.5
46.25,1.09,9.0,5.72,9.75,3.56
44.75,0.43,10.75,3.27,13.75,0.83
48.0,0.0,8.5,3.84,6.75,3.96
47.0,0.71,15.0,0.0,10.25,2.05
45.75,0.83,12.5,0.87,10.75,1.09
45.5,0.5,10.33,1.7,9.25,1.79
45.0,0.0,5.33,2.49,11.67,1.25
